Relative Time Stamp (s),Magnetic North in Device x,Magnetic North in Device y,Magnetic North in Device z
 312005.313696958, -337.862243652344, -134.001098632812, -883.640319824219
 312005.315354125, -338.193542480469, -134.320434570312, -883.869567871094
 312005.33403075, -338.662872314453, -134.420028686523, -884.178039550781
 312005.336014417, -339.282989501953, -134.452926635742, -884.873168945312
 312005.352474458, -339.521789550781, -134.541625976562, -885.258605957031
 312005.354026792, -339.602447509766, -134.547958374023, -885.876037597656
 312005.373463792, -339.710083007812, -134.933135986328, -886.413146972656
 312005.375377625, -339.945190429688, -134.947280883789, -887.10791015625
 312005.393332417, -339.649108886719, -135.084625244141, -887.260620117188
 312005.395383375, -339.916259765625, -135.553161621094, -887.797302246094
 312005.413904292, -339.903900146484, -135.400512695312, -887.567077636719
 312005.415466083, -339.978149414062, -135.330352783203, -888.03076171875
 312005.431739667, -339.984985351562, -135.407150268555, -888.261657714844
 312005.433077125, -340.302642822266, -135.500915527344, -888.955810546875
 312005.451629917, -340.606994628906, -135.441329956055, -889.265380859375
 312005.453218708, -341.066253662109, -135.389923095703, -889.7294921875
 312005.473063833, -341.304565429688, -135.478302001953, -890.037719726562
 312005.474908792, -341.167938232422, -135.698974609375, -890.190063476562
 312005.491589833, -341.202209472656, -136.154983520508, -890.417785644531
 312005.493024625, -340.892395019531, -136.138687133789, -890.108825683594
 312005.51257875, -340.901550292969, -136.289077758789, -889.798889160156
 312005.514752375, -340.443176269531, -136.34114074707, -889.489135742188
 312005.532380375, -340.523864746094, -136.41943359375, -889.179870605469
 312005.533889917, -340.9111328125, -136.439788818359, -889.566040039062
 312005.552425708, -341.700073242188, -135.648406982422, -889.959655761719
 312005.554760417, -342.245056152344, -135.678833007812, -890.96337890625
 312005.571049875, -343.389587402344, -135.511734008789, -891.969543457031
 312005.572588875, -343.985443115234, -135.239639282227, -892.281311035156
 312005.591336042, -345.612548828125, -135.397430419922, -893.053833007812
 312005.592956375, -346.429870605469, -135.057861328125, -892.671936035156
 312005.606607958, -347.033813476562, -135.993499755859, -892.510498046875
 312005.60849925, -347.032409667969, -135.992523193359, -892.278991699219
 312005.62614975, -346.631652832031, -136.876876831055, -891.499267578125
 312005.628114208, -346.527954101562, -137.624542236328, -890.721069335938
 312005.645787333, -346.219055175781, -137.680892944336, -889.639770507812
 312005.647830708, -346.356384277344, -138.590805053711, -888.706237792969
 312005.665366917, -346.950927734375, -138.389724731445, -887.859802246094
 312005.667873875, -347.213012695312, -138.854721069336, -887.547546386719
 312005.684964958, -348.092041015625, -139.350341796875, -887.39013671875
 312005.686567167, -349.109069824219, -139.626251220703, -887.311950683594
 312005.7046795, -349.352416992188, -139.862106323242, -886.61572265625
 312005.706316833, -350.115570068359, -139.822784423828, -886.385620117188
 312005.724277833, -350.737060546875, -139.928604125977, -886.385498046875
 312005.72628775, -351.366333007812, -140.183853149414, -885.843994140625
 312005.743839625, -351.821929931641, -140.129837036133, -885.690673828125
 312005.745317292, -351.906280517578, -140.282699584961, -885.072082519531
 312005.763384083, -352.708282470703, -140.774566650391, -884.914611816406
 312005.764957625, -352.654113769531, -141.146774291992, -884.139709472656
 312005.78333675, -353.444274902344, -141.486343383789, -883.829223632812
 312005.784837958, -353.466674804688, -141.861968994141, -882.977172851562
 312005.802817833, -354.469055175781, -141.983627319336, -882.282897949219
 312005.80475375, -354.635437011719, -142.215728759766, -881.586608886719
 312005.822365333, -354.886993408203, -142.601333618164, -880.426086425781
 312005.823943333, -355.822875976562, -142.870590209961, -879.6533203125
 312005.842196042, -356.048400878906, -142.877960205078, -878.727416992188
 312005.843708375, -356.658020019531, -142.903427124023, -877.647644042969
 312005.861674208, -356.828460693359, -143.210403442383, -876.71923828125
 312005.86366975, -357.611267089844, -143.472839355469, -876.1005859375
 312005.88131325, -358.023742675781, -143.942733764648, -875.171142578125
 312005.883550125, -357.967742919922, -144.313659667969, -874.087463378906
 312005.900829917, -358.190979003906, -144.319412231445, -872.775817871094
 312005.902414292, -358.877593994141, -144.3486328125, -871.696044921875
 312005.920572417, -359.358337402344, -144.672210693359, -871.153686523438
 312005.922645292, -359.460021972656, -145.125183105469, -869.760986328125
 312005.940111292, -360.018249511719, -145.452835083008, -869.2958984375
 312005.941706375, -360.517272949219, -146.077178955078, -868.133666992188
 312005.959815375, -361.178527832031, -146.786819458008, -867.433959960938
 312005.9618725, -361.580017089844, -147.105041503906, -866.505737304688
 312005.979304625, -361.909057617188, -147.494720458984, -865.422485351562
 312005.981406375, -362.255920410156, -148.112838745117, -864.568786621094
 312005.999099375, -362.159057617188, -149.009307861328, -863.094848632812
 312006.001485875, -362.458801269531, -149.018478393555, -861.705993652344
 312006.019086583, -362.408813476562, -149.465576171875, -860.698913574219
 312006.020934958, -362.581573486328, -149.774169921875, -860.156311035156
 312006.038283917, -363.017791748047, -150.548721313477, -859.532958984375
 312006.039859625, -362.992431640625, -151.30110168457, -858.986328125
 312006.058791208, -363.109252929688, -151.908645629883, -858.286865234375
 312006.060709375, -363.519836425781, -152.305297851562, -857.975341796875
 312006.079581458, -364.007934570312, -152.706008911133, -857.741088867188
 312006.081191833, -364.117858886719, -153.164794921875, -857.737426757812
 312006.097189792, -364.26953125, -153.170684814453, -857.351684570312
 312006.098740333, -364.518402099609, -153.482376098633, -856.65478515625
 312006.118689417, -364.249694824219, -154.070846557617, -855.877685546875
 312006.12074275, -364.318450927734, -154.068786621094, -854.488708496094
 312006.138448917, -364.236450195312, -154.061477661133, -853.639770507812
