Relative Time Stamp (s),Magnetic North in Device x,Magnetic North in Device y,Magnetic North in Device z
 108641.86358304168, 215.59457397460938, 21.998764038085938, -621.2821655273438
 108641.88142754167, 215.83334350585938, 22.427627563476562, -620.8958129882812
 108641.88421525, 215.85092163085938, 22.179000854492188, -620.5643920898438
 108641.901138125, 215.8404998779297, 21.901687622070312, -620.3359375
 108641.90268170834, 215.892822265625, 21.844085693359375, -619.9597778320312
 108641.92085666668, 215.95790100097656, 21.997894287109375, -619.9954833984375
 108641.92249600001, 216.25576782226562, 21.964340209960938, -619.467529296875
 108641.94059958334, 216.24661254882812, 21.748260498046875, -619.3671264648438
 108641.94223287501, 216.24220275878906, 21.484786987304688, -619.29150390625
 108641.96023520835, 216.49847412109375, 21.614852905273438, -618.6630859375
 108641.96225366667, 216.94219970703125, 21.12457275390625, -618.196044921875
 108641.97990195834, 216.67979431152344, 21.076766967773438, -617.5309448242188
 108641.98150641668, 216.67637634277344, 20.880218505859375, -616.7329711914062
 108641.999563, 216.80545043945312, 20.885177612304688, -615.8262939453125
 108642.00125125001, 216.815673828125, 20.385543823242188, -614.6668701171875
 108642.01920591667, 216.60308837890625, 20.277328491210938, -613.6898193359375
 108642.020808625, 216.41490173339844, 20.1893310546875, -612.8971557617188
 108642.03892429167, 215.85659790039062, 20.435302734375, -611.4909057617188
 108642.040869, 215.55862426757812, 20.40191650390625, -610.5767822265625
 108642.05907666667, 215.2747802734375, 20.554092407226562, -610.1422119140625
 108642.06100004168, 214.78573608398438, 20.584304809570312, -609.0689086914062
 108642.07880620834, 214.53172302246094, 20.66864013671875, -608.5255126953125
 108642.08066625001, 214.189453125, 20.909027099609375, -607.9862670898438
 108642.09818308333, 213.8114013671875, 21.259292602539062, -607.535888671875
 108642.10005854168, 213.7901611328125, 20.86553955078125, -607.1854248046875
 108642.11792858334, 213.54666137695312, 20.988983154296875, -606.6481323242188
 108642.119857625, 213.2213134765625, 20.941436767578125, -606.377197265625
