Relative Time Stamp (s),Barometic Pressure (kPa),Estimated Altitude a.s.l. (m)
 108939.03254162501, 101.40826416015625, -0.5073256492614746
 108939.98093608335, 101.42066955566406, -1.5378303527832031
 108941.30456391667, 101.42066955566406, -1.5378303527832031
 108941.95881145835, 101.40847778320312, -0.5231795310974121
 108942.83034983334, 101.40643310546875, -0.35407114028930664
 108943.775643125, 101.40582275390625, -0.30650901794433594
 108944.728227625, 101.4037094116211, -0.1268315315246582
 108945.67303637501, 101.39856719970703, 0.29593992233276367
 108946.62895629168, 101.39856719970703, 0.29593992233276367
 108947.57232420833, 101.4070053100586, -0.40163278579711914
 108948.52123070834, 101.40780639648438, -0.4703330993652344
 108949.46842183334, 101.40780639648438, -0.4703330993652344
 108950.41710475001, 101.40755462646484, -0.44919443130493164
